Passenger_ID,Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Price_USD,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,Bags_Checked,Frequent_Flyer_Status,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected
P5183,F618,American Airlines,LAX,JFK,2024-04-30 20:10:21,244,On-time,1202,376.52,63,Female,High,Family,First,2,None,Mobile App,6.2,3.0,4,0,0,Middle
P5184,F21,United,SEA,SFO,2023-11-03 23:16:00,120,On-time,1426,369.47,21,Male,High,Leisure,Business,0,Silver,Desk,7.1,47.0,53,1,0,Middle
P5185,F859,JetBlue,DEN,ORD,2024-05-28 15:32:26,203,Cancelled,938,361.04,41,Female,Medium,Emergency,Economy,2,None,Desk,8.0,2.0,85,0,0,Window
P5186,F889,Delta,DEN,SFO,2025-02-04 15:03:55,202,Delayed,968,347.3,35,Female,Low,Leisure,Economy,2,None,Online,8.4,14.0,64,0,1,Aisle
P5187,F718,American Airlines,DEN,ATL,2023-06-20 05:29:05,114,Cancelled,1517,135.19,24,Male,Medium,Leisure,Premium Economy,0,None,Online,7.7,10.0,32,0,0,Aisle
P5188,F40,American Airlines,SEA,ORD,2024-07-04 09:52:45,233,Cancelled,899,422.83,38,Male,Medium,Emergency,Economy,0,None,Airport Kiosk,7.3,14.0,12,0,0,Window
P5189,F1948,Delta,ORD,LAX,2024-03-18 09:12:40,210,Cancelled,1051,324.39,61,Female,High,Emergency,Economy,2,Silver,Online,7.2,1.0,5,0,0,Middle
P5190,F233,American Airlines,LAX,DEN,2023-12-29 05:41:43,245,On-time,1008,354.02,72,Female,Medium,Emergency,Premium Economy,2,Silver,Mobile App,7.3,3.0,62,0,0,Aisle
P5191,F1668,United,DEN,LAX,2023-05-15 03:21:30,238,On-time,1198,271.91,68,Male,Medium,Emergency,Economy,0,None,Online,6.6,4.0,62,0,0,Aisle
P5192,F1083,American Airlines,SEA,SFO,2023-12-30 23:10:50,194,On-time,1118,336.31,67,Female,Medium,Emergency,Economy,2,Gold,Desk,4.1,9.0,6,0,0,Aisle
P5193,F500,United,LAX,SFO,2024-01-06 21:38:03,46,On-time,230,291.58,46,Male,Low,Emergency,Economy,0,Silver,Desk,7.5,5.0,100,0,0,Middle
P5194,F1166,United,SFO,DFW,2023-05-26 04:09:21,158,On-time,1136,503.04,77,Female,Medium,Leisure,First,3,None,Online,8.2,1.0,48,0,0,Middle
P5195,F1657,United,LAX,DFW,2024-07-20 03:02:12,169,On-time,535,280.0,39,Female,Medium,Business,Business,2,None,Mobile App,6.1,6.0,88,0,0,Aisle
P5196,F416,American Airlines,JFK,DFW,2024-06-11 03:33:34,146,Delayed,1539,406.28,53,Male,Medium,Family,Economy,1,None,Desk,8.8,0.0,79,0,1,Aisle
P5197,F876,Southwest,JFK,JFK,2024-09-18 10:59:26,155,On-time,750,324.17,41,Female,Medium,Family,Business,2,Gold,Airport Kiosk,6.7,2.0,54,1,0,Window
P5198,F775,Southwest,ATL,ATL,2024-08-10 11:04:42,128,Cancelled,1147,361.46,34,Male,Medium,Business,First,1,None,Desk,5.4,5.0,115,0,0,Window
P5199,F98,United,DFW,DEN,2024-11-15 10:52:17,177,On-time,1765,346.07,61,Male,Low,Emergency,Economy,1,None,Desk,6.7,0.0,95,0,0,Window
P5200,F391,JetBlue,DFW,SFO,2025-04-17 07:34:24,87,On-time,919,367.32,47,Female,Medium,Emergency,Economy,0,None,Mobile App,5.9,8.0,53,0,1,Window
P5201,F497,American Airlines,DEN,ATL,2024-09-27 01:40:08,185,On-time,1260,390.26,60,Male,Medium,Business,Economy,3,Gold,Airport Kiosk,8.5,14.0,81,0,0,Window
P5202,F1720,Southwest,SEA,SFO,2023-10-11 16:36:12,273,Delayed,987,527.28,70,Female,Medium,Family,Economy,2,Silver,Desk,6.2,3.0,100,0,0,Middle
P5203,F1909,Southwest,JFK,DEN,2024-08-15 00:36:40,130,On-time,1061,457.38,46,Male,Low,Leisure,Economy,1,Silver,Online,7.0,3.0,111,1,1,Window
P5204,F1238,American Airlines,SFO,ATL,2024-02-20 18:47:23,184,On-time,1073,415.04,48,Female,Medium,Leisure,Business,0,None,Desk,7.4,3.0,85,0,0,Middle
P5205,F1018,Delta,SFO,SFO,2024-04-19 19:47:38,207,On-time,1343,402.84,56,Male,Low,Emergency,Economy,1,None,Airport Kiosk,9.1,1.0,35,0,0,Window
P5206,F993,Delta,JFK,DEN,2023-11-07 02:13:37,184,On-time,248,185.55,19,Female,Medium,Emergency,Business,0,None,Mobile App,7.7,5.0,106,0,0,Window
P5207,F1010,American Airlines,SEA,SFO,2024-02-26 07:29:48,165,On-time,1601,328.24,61,Male,Medium,Business,Economy,0,None,Online,8.1,6.0,8,0,0,Middle
P5208,F321,JetBlue,ATL,SEA,2024-12-23 23:46:25,226,On-time,1240,272.15,61,Female,Low,Leisure,Premium Economy,2,Silver,Desk,5.3,16.0,66,0,0,Middle
P5209,F1642,Delta,SFO,ORD,2023-07-02 13:34:35,101,On-time,1358,275.11,57,Female,High,Leisure,First,0,Silver,Online,1.6,3.0,11,0,1,Middle
P5210,F1626,American Airlines,DEN,SEA,2023-08-23 00:45:08,284,Delayed,1154,239.42,19,Male,Low,Family,Premium Economy,1,Silver,Online,8.3,5.0,5,0,0,Aisle
P5211,F1331,American Airlines,ATL,SFO,2023-10-23 09:25:46,187,On-time,1698,194.52,28,Male,Low,Business,Premium Economy,2,None,Online,7.1,12.0,36,0,1,Aisle
P5212,F300,JetBlue,SFO,LAX,2023-12-11 09:34:54,149,On-time,1227,379.05,18,Female,Low,Leisure,Business,0,None,Online,6.3,3.0,49,0,0,Middle
P5213,F463,Southwest,SEA,ORD,2024-02-20 13:02:58,226,On-time,1377,448.52,18,Female,Medium,Emergency,Economy,0,Platinum,Airport Kiosk,5.9,23.0,118,1,0,Window
P5214,F1904,United,JFK,DEN,2023-10-06 08:36:23,85,On-time,1344,344.47,77,Male,Medium,Leisure,Economy,0,Platinum,Online,8.0,9.0,95,0,0,Window
P5215,F1754,JetBlue,DFW,ATL,2025-02-10 22:32:05,156,On-time,1890,280.36,22,Male,High,Business,Premium Economy,2,Gold,Online,5.8,8.0,118,0,0,Middle
P5216,F1877,Southwest,LAX,DEN,2024-12-28 13:08:31,200,On-time,1247,359.12,48,Female,High,Family,Business,2,Silver,Airport Kiosk,5.2,10.0,78,0,0,Middle
P5217,F381,United,DEN,JFK,2025-03-18 00:34:34,220,Delayed,928,413.04,41,Male,High,Business,Economy,1,Platinum,Airport Kiosk,8.0,2.0,9,0,0,Middle
P5218,F1495,Southwest,DFW,SEA,2024-05-13 19:04:53,166,On-time,1184,250.6,63,Male,Medium,Emergency,Premium Economy,1,None,Desk,7.0,23.0,91,0,0,Middle
P5219,F835,Southwest,ORD,ORD,2024-09-14 05:48:54,69,On-time,795,256.99,36,Female,Medium,Family,Economy,0,Silver,Desk,8.0,3.0,108,0,0,Middle
P5220,F78,American Airlines,JFK,ORD,2023-12-12 04:03:48,201,On-time,1450,271.7,73,Male,Medium,Leisure,Premium Economy,0,None,Desk,7.2,21.0,60,0,0,Aisle
P5221,F102,United,DEN,SEA,2024-11-21 03:05:57,147,On-time,854,214.68,24,Male,Medium,Emergency,Premium Economy,1,Silver,Airport Kiosk,5.0,5.0,29,0,0,Aisle
P5222,F1794,Southwest,SEA,SEA,2024-02-02 06:44:57,176,On-time,1416,293.69,66,Female,Medium,Leisure,Premium Economy,0,None,Online,5.1,4.0,72,0,0,Middle
P5223,F860,Delta,JFK,DEN,2023-05-06 23:46:22,77,Cancelled,1494,250.25,65,Male,Medium,Business,Economy,1,Silver,Airport Kiosk,7.4,3.0,77,0,0,Window
P5224,F1879,Southwest,ATL,SFO,2024-12-21 15:53:08,226,On-time,983,547.49,47,Male,High,Leisure,Premium Economy,0,Silver,Online,7.2,1.0,18,0,0,Aisle
P5225,F1230,Southwest,ORD,SFO,2023-10-28 06:14:49,142,On-time,1018,319.57,31,Male,Medium,Business,Business,1,Silver,Online,8.1,0.0,55,0,0,Middle
P5226,F1915,Southwest,SFO,ORD,2025-02-08 13:10:06,134,On-time,1560,309.83,51,Male,Medium,Business,Business,2,Gold,Online,9.0,0.0,16,0,1,Aisle
P5227,F1049,Delta,SEA,ATL,2024-06-05 05:13:34,200,On-time,1056,353.42,48,Male,Low,Family,First,2,None,Airport Kiosk,5.7,9.0,119,0,0,Middle
P5228,F1963,American Airlines,LAX,JFK,2024-12-08 04:23:58,54,On-time,847,317.45,24,Female,Low,Emergency,Economy,3,None,Airport Kiosk,6.0,0.0,57,0,0,Aisle
P5229,F1491,Southwest,ATL,ATL,2024-05-31 08:29:36,148,On-time,1222,227.76,78,Female,Low,Family,Premium Economy,0,Silver,Online,7.2,31.0,18,0,0,Aisle
P5230,F208,JetBlue,ATL,LAX,2024-04-02 20:47:05,171,On-time,1412,397.31,39,Male,Low,Emergency,Business,0,None,Mobile App,6.1,10.0,71,0,0,Window
P5231,F34,United,SFO,SEA,2024-10-11 12:35:03,183,On-time,1634,389.36,54,Female,Medium,Family,Economy,2,None,Online,7.9,12.0,93,0,0,Aisle
P5232,F68,American Airlines,ATL,LAX,2023-07-23 19:04:15,275,Cancelled,1467,232.24,79,Female,Low,Emergency,Economy,2,Silver,Mobile App,6.3,11.0,17,0,0,Window
P5233,F394,American Airlines,SFO,ATL,2023-11-11 02:14:01,88,On-time,1267,485.64,19,Female,Low,Emergency,Business,0,Silver,Online,7.5,2.0,18,0,0,Middle
P5234,F1853,Southwest,LAX,LAX,2024-08-13 18:33:16,180,On-time,937,378.07,68,Male,Medium,Family,Premium Economy,0,None,Desk,3.5,15.0,110,0,0,Aisle
P5235,F1178,United,ORD,SFO,2024-02-01 16:41:33,196,On-time,1047,157.86,27,Female,Medium,Family,Economy,2,Silver,Online,6.6,1.0,70,1,0,Aisle
P5236,F1449,Delta,LAX,SFO,2023-11-12 14:43:39,247,On-time,846,345.8,21,Male,Medium,Family,Business,1,Platinum,Online,9.6,7.0,60,1,1,Middle
P5237,F743,Southwest,ATL,JFK,2023-06-15 12:05:58,204,Delayed,1854,340.81,66,Male,Medium,Business,Economy,0,None,Mobile App,10.0,20.0,85,0,0,Middle
P5238,F557,Delta,ORD,SFO,2024-02-05 12:13:21,66,On-time,1193,378.38,48,Male,Low,Business,Economy,0,None,Online,7.3,23.0,30,0,0,Aisle
P5239,F1190,American Airlines,JFK,DEN,2023-06-15 17:03:43,223,On-time,1692,320.69,76,Male,Low,Emergency,Economy,0,Silver,Mobile App,6.4,8.0,112,0,1,Window
P5240,F517,American Airlines,JFK,ATL,2023-06-13 02:44:53,143,Cancelled,808,502.32,36,Male,Medium,Business,Economy,0,Silver,Mobile App,4.4,0.0,9,0,0,Aisle
P5241,F1056,Southwest,ATL,JFK,2024-06-09 00:22:05,212,On-time,1368,471.72,68,Female,Low,Family,Economy,2,None,Desk,6.9,13.0,107,1,0,Window
P5242,F1099,JetBlue,SFO,LAX,2024-01-19 22:23:22,117,On-time,1069,336.66,18,Male,High,Emergency,Economy,5,None,Airport Kiosk,5.8,19.0,36,0,0,Aisle
P5243,F969,American Airlines,ORD,SEA,2023-11-28 12:51:39,62,On-time,725,606.7,28,Male,High,Leisure,Economy,0,None,Desk,5.0,22.0,4,0,0,Window
P5244,F35,United,LAX,SFO,2024-11-20 20:05:58,184,On-time,927,311.9,74,Female,Medium,Leisure,Economy,2,None,Online,7.7,0.0,12,0,0,Window
P5245,F40,United,ATL,DEN,2025-02-07 14:58:41,184,On-time,1954,333.74,51,Male,Medium,Family,Business,0,None,Online,7.7,1.0,8,0,0,Middle
P5246,F369,American Airlines,LAX,LAX,2025-01-20 23:45:36,249,Delayed,1104,351.82,67,Female,Low,Emergency,Economy,0,Silver,Airport Kiosk,6.0,0.0,81,0,0,Window
P5247,F1492,Southwest,LAX,SEA,2025-03-08 17:53:22,197,Delayed,1069,351.59,75,Male,Medium,Family,First,0,Gold,Airport Kiosk,6.0,11.0,71,0,0,Middle
P5248,F1985,Delta,ATL,SEA,2024-10-28 03:51:47,201,On-time,1272,241.53,21,Female,Low,Family,Premium Economy,1,Silver,Airport Kiosk,4.1,6.0,12,1,1,Window
P5249,F197,United,ORD,JFK,2023-09-11 18:38:41,176,On-time,1383,362.56,27,Male,High,Leisure,First,1,None,Mobile App,6.0,3.0,100,0,0,Middle
P5250,F1370,JetBlue,SEA,ORD,2024-09-03 16:41:35,244,Cancelled,940,452.69,24,Male,Low,Emergency,Premium Economy,0,None,Online,7.8,18.0,81,0,0,Middle
P5251,F1245,United,DEN,SEA,2024-12-12 09:36:08,223,On-time,1354,122.97,65,Male,Medium,Leisure,Premium Economy,1,None,Airport Kiosk,5.1,0.0,18,0,0,Aisle
P5252,F1624,JetBlue,SFO,ORD,2023-07-25 19:55:48,126,On-time,1002,538.09,67,Female,Medium,Emergency,Economy,1,Platinum,Online,6.8,9.0,26,0,0,Middle
P5253,F250,Southwest,SEA,SEA,2023-12-27 13:26:56,197,On-time,1877,239.52,70,Female,Medium,Family,Economy,2,Platinum,Mobile App,6.3,4.0,2,0,0,Window
P5254,F1063,United,SEA,LAX,2025-04-18 20:16:46,141,On-time,1471,230.15,43,Male,Medium,Business,Economy,0,Silver,Desk,4.8,37.0,54,0,1,Middle
P5255,F290,Delta,ORD,DEN,2024-07-05 21:24:24,156,On-time,1206,269.2,59,Male,Medium,Business,Economy,0,None,Airport Kiosk,8.6,11.0,75,0,0,Aisle
P5256,F682,Southwest,DFW,DFW,2023-11-13 17:29:48,233,Delayed,957,388.4,52,Female,High,Family,Economy,1,Gold,Desk,3.4,14.0,97,0,0,Aisle
P5257,F1528,Southwest,DEN,ATL,2023-10-03 02:56:18,240,On-time,855,338.98,21,Male,Low,Business,Economy,0,None,Online,8.2,12.0,16,0,0,Window
P5258,F524,Delta,LAX,ATL,2023-06-03 17:29:20,315,Cancelled,1316,341.29,67,Female,Medium,Business,Economy,3,Silver,Online,6.8,10.0,39,0,0,Window
P5259,F543,Delta,DEN,DEN,2024-04-14 02:22:12,214,On-time,1396,351.62,27,Male,Low,Business,Business,0,Silver,Desk,6.8,11.0,79,0,0,Middle
P5260,F1010,United,ORD,ATL,2023-08-14 00:32:05,183,Cancelled,1057,264.48,64,Female,Low,Emergency,Premium Economy,1,Gold,Online,7.4,7.0,97,0,0,Window
P5261,F1179,JetBlue,LAX,DFW,2025-04-05 05:53:34,272,Delayed,1143,301.92,64,Male,High,Family,Economy,0,None,Desk,6.1,31.0,19,0,0,Middle
P5262,F1073,Delta,SFO,DFW,2025-01-25 15:48:18,179,On-time,1099,398.45,57,Male,Medium,Business,Business,1,Gold,Desk,4.3,2.0,104,0,0,Middle
P5263,F1991,United,ORD,DFW,2023-08-28 04:44:34,173,On-time,718,-14.92,76,Female,High,Emergency,Economy,4,Platinum,Airport Kiosk,5.4,6.0,17,0,0,Window
P5264,F355,American Airlines,ATL,DFW,2023-10-16 04:59:03,247,On-time,884,460.77,52,Male,Medium,Family,Economy,0,Gold,Online,8.9,3.0,18,0,0,Aisle
P5265,F675,American Airlines,DFW,SFO,2024-07-11 05:13:11,159,On-time,1370,332.7,75,Female,Low,Family,Premium Economy,1,Silver,Mobile App,4.6,11.0,111,0,0,Window
P5266,F138,Southwest,DFW,DEN,2023-11-25 08:24:26,165,On-time,964,91.63,55,Female,High,Emergency,Economy,1,Silver,Airport Kiosk,6.2,2.0,3,0,0,Middle
P5267,F868,Delta,LAX,DFW,2024-11-06 22:47:58,115,Delayed,1015,379.06,72,Female,High,Business,Economy,2,Gold,Airport Kiosk,3.9,12.0,71,0,0,Aisle
P5268,F602,Southwest,DFW,LAX,2024-11-07 13:33:31,22,On-time,1697,379.09,44,Female,Medium,Family,Economy,2,None,Airport Kiosk,4.3,12.0,82,0,0,Middle
P5269,F633,Delta,ATL,LAX,2024-01-26 15:18:26,220,On-time,1660,138.28,25,Female,High,Family,Economy,1,None,Airport Kiosk,8.6,10.0,101,0,0,Window
P5270,F1764,United,SEA,ATL,2024-11-26 03:25:59,190,On-time,995,565.04,43,Male,Medium,Emergency,Premium Economy,5,None,Airport Kiosk,10.0,9.0,87,0,1,Window
P5271,F270,Delta,ATL,ORD,2024-03-11 06:44:09,181,On-time,1226,-24.15,47,Female,Medium,Emergency,Economy,0,None,Desk,8.0,7.0,66,0,0,Middle
P5272,F1326,Southwest,DFW,ATL,2023-07-31 13:38:41,235,On-time,1234,434.41,46,Male,Medium,Leisure,Economy,1,Platinum,Desk,3.4,25.0,33,0,0,Middle
P5273,F745,American Airlines,DFW,DFW,2024-05-06 11:05:28,252,On-time,1892,419.22,39,Male,Low,Emergency,Business,1,None,Online,6.9,46.0,21,0,0,Window
P5274,F1633,United,ATL,SFO,2024-10-09 14:21:23,174,On-time,984,280.57,65,Female,High,Emergency,Economy,2,None,Desk,7.7,8.0,5,0,0,Middle
P5275,F405,JetBlue,JFK,ATL,2023-12-07 17:50:25,267,On-time,1374,314.77,69,Female,Medium,Leisure,Premium Economy,0,None,Airport Kiosk,6.0,7.0,47,0,0,Aisle
P5276,F659,American Airlines,SEA,DEN,2023-05-05 08:37:03,132,On-time,1382,436.5,66,Female,High,Business,Premium Economy,2,Silver,Online,5.9,23.0,62,0,1,Window
P5277,F627,United,DEN,ORD,2023-07-16 00:45:41,141,On-time,1069,183.02,32,Male,Low,Leisure,Economy,1,Silver,Airport Kiosk,5.2,8.0,8,0,0,Middle
P5278,F659,Southwest,SFO,ORD,2023-05-02 06:45:55,161,Delayed,940,274.19,38,Male,Low,Business,Economy,1,Silver,Mobile App,10.0,11.0,20,0,0,Aisle
P5279,F1338,Delta,ATL,LAX,2024-12-23 07:49:40,198,On-time,1521,197.23,72,Male,Medium,Family,Economy,0,None,Online,5.1,56.0,119,0,0,Middle
P5280,F1506,JetBlue,DEN,JFK,2023-12-01 08:13:52,159,On-time,1038,235.15,62,Male,Low,Family,Premium Economy,0,Silver,Mobile App,8.7,19.0,58,0,0,Aisle
P5281,F1388,Southwest,ORD,JFK,2023-10-22 15:55:43,186,Cancelled,1137,367.71,32,Female,High,Leisure,Economy,4,Gold,Online,7.3,8.0,68,1,0,Window
P5282,F497,American Airlines,SEA,ORD,2025-01-27 15:34:39,230,On-time,807,224.19,43,Female,Low,Emergency,Economy,0,None,Mobile App,9.1,15.0,44,0,0,Aisle
P5283,F1868,American Airlines,DFW,SEA,2023-10-17 03:43:40,92,Cancelled,1090,411.52,75,Male,Low,Family,Economy,1,Gold,Online,5.7,33.0,112,0,1,Aisle
P5284,F1299,American Airlines,SFO,JFK,2025-02-19 00:38:00,154,On-time,764,361.23,59,Female,Low,Family,Business,0,Silver,Online,6.5,0.0,67,0,0,Middle
P5285,F487,United,SFO,SEA,2025-04-10 20:48:03,172,On-time,1284,405.47,40,Male,Medium,Emergency,Economy,1,Gold,Online,7.7,8.0,83,1,0,Middle
P5286,F993,United,SFO,SEA,2025-02-28 02:47:32,248,On-time,936,404.71,33,Female,Low,Family,Premium Economy,0,Silver,Airport Kiosk,7.9,2.0,18,0,0,Aisle
P5287,F1249,American Airlines,DFW,SFO,2024-01-28 11:06:17,258,On-time,1445,191.03,49,Male,Medium,Emergency,Economy,1,None,Mobile App,8.7,5.0,92,0,0,Aisle
P5288,F1432,United,ORD,LAX,2024-10-21 22:50:39,97,On-time,829,135.49,42,Male,Low,Emergency,Economy,3,None,Airport Kiosk,8.4,12.0,92,0,0,Middle
P5289,F1474,JetBlue,ATL,SFO,2024-07-01 13:30:09,251,On-time,1330,454.5,30,Male,Medium,Family,Economy,2,Silver,Airport Kiosk,7.9,82.0,42,0,0,Middle
P5290,F1443,United,ORD,SFO,2024-10-10 22:09:56,183,On-time,1196,376.78,25,Female,High,Family,Economy,0,None,Airport Kiosk,3.7,4.0,111,0,0,Window
P5291,F511,United,JFK,DEN,2023-08-27 04:58:22,146,On-time,1478,437.78,55,Male,Low,Business,Economy,3,None,Mobile App,6.8,6.0,85,0,0,Middle
P5292,F307,JetBlue,JFK,JFK,2024-07-02 05:32:47,136,On-time,1394,363.97,42,Male,Medium,Emergency,Business,0,None,Airport Kiosk,10.0,10.0,44,0,0,Middle
P5293,F1097,American Airlines,JFK,DFW,2024-06-17 03:43:27,183,On-time,1422,300.49,24,Male,Low,Leisure,Business,1,Silver,Desk,8.7,8.0,20,0,0,Middle
P5294,F152,JetBlue,ORD,JFK,2023-06-09 09:06:13,157,On-time,1594,166.02,74,Female,High,Emergency,Economy,2,Silver,Mobile App,7.3,2.0,107,0,0,Aisle
P5295,F1513,JetBlue,SFO,SFO,2024-09-19 04:21:43,188,On-time,1171,363.75,33,Male,Low,Emergency,Economy,0,None,Airport Kiosk,8.2,4.0,19,0,0,Window
P5296,F844,Delta,SEA,DFW,2024-08-12 16:34:24,187,On-time,874,348.69,54,Female,Medium,Family,Economy,0,Silver,Online,6.1,16.0,101,0,0,Middle
P5297,F57,Delta,SFO,DEN,2024-01-06 02:28:28,105,Delayed,1406,363.05,55,Male,High,Emergency,Premium Economy,2,Silver,Desk,7.2,3.0,114,0,0,Middle
P5298,F1881,American Airlines,ORD,DEN,2024-10-21 19:07:52,201,On-time,1026,306.51,70,Male,Medium,Family,Business,0,None,Mobile App,4.1,4.0,42,0,0,Aisle
P5299,F1410,Delta,ORD,DEN,2024-04-13 02:48:58,98,On-time,1584,312.3,58,Male,High,Business,Economy,2,None,Desk,8.1,1.0,16,0,0,Window
P5300,F1972,United,LAX,DEN,2024-03-26 04:17:12,207,On-time,1294,388.21,51,Male,Medium,Family,Economy,0,None,Online,6.9,19.0,109,0,0,Middle
P5301,F905,JetBlue,DEN,ATL,2023-08-01 23:30:48,226,On-time,1348,412.89,35,Male,High,Emergency,Business,0,Gold,Online,5.1,6.0,116,0,1,Window
P5302,F1907,American Airlines,DFW,JFK,2024-06-11 18:50:04,256,Delayed,1340,321.16,64,Male,Medium,Leisure,Economy,2,Silver,Airport Kiosk,6.8,13.0,32,0,0,Middle
P5303,F1419,Delta,JFK,DEN,2025-01-11 22:41:21,259,Delayed,1019,386.08,41,Male,Low,Family,Economy,0,Gold,Airport Kiosk,5.1,4.0,29,0,0,Middle
P5304,F1840,Southwest,DEN,SEA,2023-12-12 22:09:17,58,Delayed,951,364.57,72,Male,Medium,Leisure,Business,1,Silver,Desk,6.1,14.0,52,0,0,Middle
P5305,F1783,Southwest,JFK,SFO,2024-05-28 15:55:22,194,Cancelled,1089,417.28,58,Female,Medium,Emergency,Economy,2,Silver,Desk,5.6,5.0,104,0,0,Aisle
P5306,F864,Southwest,JFK,SFO,2023-10-31 15:12:26,205,On-time,1288,534.04,79,Female,Low,Emergency,Economy,2,Silver,Online,8.2,4.0,14,0,0,Middle
P5307,F648,JetBlue,DFW,DFW,2024-10-08 20:50:46,240,On-time,1115,434.07,36,Female,Medium,Family,Economy,1,Gold,Airport Kiosk,8.1,9.0,31,0,0,Middle
P5308,F1419,JetBlue,JFK,LAX,2023-08-18 21:40:13,168,Delayed,1559,315.89,46,Male,Medium,Leisure,Business,1,None,Airport Kiosk,6.0,4.0,114,0,0,Middle
P5309,F131,JetBlue,ORD,SEA,2023-11-11 19:44:55,274,Delayed,1376,211.39,59,Male,Low,Business,Premium Economy,1,None,Desk,8.5,10.0,1,0,0,Window
P5310,F7,Delta,DFW,DFW,2024-01-06 16:38:31,87,Delayed,795,336.11,25,Male,Medium,Leisure,Economy,1,Platinum,Airport Kiosk,7.6,9.0,27,0,0,Window
P5311,F1047,United,DEN,JFK,2024-02-25 03:17:09,144,On-time,987,173.11,73,Female,High,Business,Economy,2,None,Mobile App,5.7,7.0,47,0,0,Window
P5312,F1308,Delta,JFK,DEN,2023-09-30 19:05:21,282,Delayed,1138,269.07,42,Female,Medium,Emergency,Business,1,Silver,Desk,8.5,1.0,69,0,0,Aisle
P5313,F1880,Delta,ATL,LAX,2023-11-12 18:05:59,138,On-time,1156,379.22,42,Female,Medium,Emergency,Economy,0,Silver,Airport Kiosk,8.8,5.0,35,0,0,Window
P5314,F260,American Airlines,ORD,DFW,2023-12-03 18:07:29,163,On-time,1055,429.78,53,Female,Medium,Family,Business,0,Silver,Airport Kiosk,9.4,3.0,15,1,0,Aisle
P5315,F687,Southwest,DFW,SEA,2024-09-05 03:04:34,209,On-time,949,289.91,66,Male,Medium,Emergency,Premium Economy,3,None,Online,6.9,5.0,100,0,0,Middle
P5316,F1903,United,LAX,ORD,2025-03-07 21:41:15,182,On-time,1177,413.26,21,Male,Medium,Family,Economy,1,Platinum,Desk,5.5,3.0,113,0,0,Window
P5317,F941,JetBlue,SFO,DEN,2024-05-01 05:59:51,249,On-time,1030,303.32,19,Male,Medium,Emergency,Business,1,None,Mobile App,8.1,4.0,99,0,0,Aisle
P5318,F574,American Airlines,DFW,JFK,2024-05-17 15:29:12,165,On-time,965,334.39,24,Male,Low,Business,Economy,1,Gold,Airport Kiosk,6.1,5.0,109,0,0,Aisle
P5319,F1292,Southwest,SFO,ORD,2023-06-19 17:32:50,257,Cancelled,1340,284.24,42,Female,Medium,Leisure,Economy,2,Silver,Mobile App,7.6,28.0,1,0,0,Middle
P5320,F1582,Delta,ATL,SFO,2023-08-11 14:43:35,194,On-time,1230,484.99,50,Female,Medium,Family,Economy,2,None,Desk,5.4,4.0,42,0,0,Aisle
P5321,F582,American Airlines,SEA,ORD,2024-09-30 00:59:56,234,On-time,828,383.62,47,Male,Medium,Family,Economy,0,None,Mobile App,5.7,4.0,25,0,0,Middle
P5322,F1058,JetBlue,SEA,DEN,2023-04-24 08:21:14,156,On-time,1242,232.76,19,Female,Low,Family,Economy,1,Silver,Online,7.6,1.0,2,0,0,Aisle
P5323,F1164,JetBlue,ORD,DEN,2023-12-19 16:34:17,186,On-time,1365,305.29,73,Male,Medium,Emergency,Economy,0,None,Mobile App,5.1,4.0,50,0,0,Middle
P5324,F1020,American Airlines,JFK,ORD,2023-07-09 02:14:46,176,On-time,1028,245.73,71,Male,Medium,Leisure,Economy,1,None,Online,7.4,23.0,79,0,1,Aisle
P5325,F1487,American Airlines,JFK,JFK,2024-09-23 02:01:42,150,On-time,1348,384.46,52,Female,Medium,Family,Economy,2,None,Desk,4.9,9.0,9,0,0,Aisle
P5326,F590,JetBlue,ATL,SFO,2024-10-02 18:48:16,192,On-time,1016,308.24,75,Female,Medium,Emergency,Economy,3,None,Online,6.0,17.0,21,0,0,Window
P5327,F746,Delta,SFO,JFK,2025-03-06 03:14:41,138,On-time,1142,376.45,33,Male,High,Leisure,Premium Economy,0,None,Airport Kiosk,10.0,31.0,45,0,0,Window
P5328,F421,JetBlue,LAX,DFW,2024-06-03 05:38:50,80,Delayed,1528,538.9,61,Female,Medium,Business,First,1,Gold,Online,7.8,1.0,50,0,0,Middle
P5329,F921,American Airlines,DFW,ORD,2024-07-07 05:29:52,136,On-time,1522,212.83,29,Female,Medium,Business,First,0,Gold,Desk,8.3,23.0,117,0,0,Aisle
P5330,F1981,American Airlines,ATL,JFK,2024-05-25 01:39:34,105,On-time,1273,210.79,28,Female,High,Emergency,Economy,0,None,Airport Kiosk,7.5,33.0,28,1,0,Aisle
P5331,F1396,United,DFW,DFW,2023-08-28 21:44:35,173,On-time,685,379.14,49,Male,Low,Emergency,Economy,2,None,Online,7.2,2.0,43,0,0,Window
P5332,F313,Delta,SFO,ATL,2023-06-03 07:09:52,236,On-time,1594,420.89,19,Female,Low,Emergency,Premium Economy,1,None,Airport Kiosk,8.9,2.0,116,0,0,Aisle
P5333,F1668,Delta,SEA,JFK,2023-12-07 19:12:27,336,On-time,1904,306.59,35,Male,Medium,Emergency,Economy,0,Silver,Airport Kiosk,9.5,12.0,47,0,1,Window
